Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Lithuania,LTU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.33092730007635,3.57013822101879,3.62197424563623,3.65786848433758,3.86899905983728,4.20098792244941,4.34082416360822,4.81800789405111,4.95001768164964,4.17668379432144,4.53332954506564,4.72911365651569,4.8479177448757,4.51309413254538,4.49797821297655,4.69257592209704,4.69887829841954,4.91240709777077,4.97247446083995,5.08575146500164,5.07196741780172,5.10322677130588,4.65112254775415,4.51994281903548,4.49056496639174,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2989139,2961250,2937253,2911109,2877325,2842639,2819200,2811089,2810369,2808380,2831639,2871585,2888278,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,133230.619178899,137781.681659123,..
Luxembourg,LUX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,20.1714416685767,21.1410452409263,22.4851235501765,23.1479308283329,25.9341402984097,26.0434089062211,25.2671712117333,23.6288862545912,22.9460759234626,21.3143076400761,22.1192102620953,21.3951272024339,20.4689365773544,18.9995583038869,17.6515632218206,16.3436352272807,15.5348496771555,15.408092082316,15.6999753269183,15.63174898105,12.6787105084079,13.0933781621838,11.1248914795982,10.4160977146887,10.5572722492364,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430,677012,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15731.4081633771,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40354.2810293673,52596.2250160214,67046.7284292101,76058.0224963659,87107.8313063626,88355.3181764446,69902.9605741233,68911.6755919628,77570.9876166977,83588.2875009014,81882.6964523869,36883.6652578543,44884.8961602393,36806.891255461,67216.3631112124,72004.7437020733,..
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.38875986994891,3.5946070523162,3.90351277372263,3.95897204688909,4.47503848691445,4.32397043294615,4.07757065544197,3.70071030908044,2.95431847604957,3.16579439252336,3.20335195530726,3.07296215429403,3.06920232435288,3.0667342456496,3.36030239665434,4.29149167833256,4.02436781609195,4.45172732880938,3.22598269843679,3.34419642857143,3.25780566092793,2.99970695970696,2.47822235346228,2.47569239835003,2.52532751091703,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,430600,433900,438400,443600,454700,473500,498900,520900,540700,535000,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800,687000,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351195,503.51453347296,508.718427705591,544.987501003384,..
Madagascar,MDG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.10257721778278,0.100417197525336,0.0664561698966827,0.0857465979970843,0.0900701514214735,0.093326061823388,0.0868890531095146,0.0887561893464716,0.0893717405600502,0.0824187554067149,0.0887332565790363,0.100533250373538,0.121500587449608,0.126490659824491,0.126540783548996,0.134437411505432,0.124571110322348,0.132624692613867,0.11912379760542,0.142139028845034,0.108038542830456,0.138189637609379,0.144033985186775,0.147269201638214,0.146494805123461,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932,31964956,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.202567189331,580.889139762475,602.507478176106,617.446994451007,604.269740360317,633.214767978695,522.570393642547,..
Malawi,MWI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.273808402340698,0.273146222506607,0.263500341738185,0.25920295685927,0.251729158048841,0.277904313470894,0.286891869131667,0.300478560389937,0.306502016933238,0.288827537610307,0.302506403583916,0.375983735889801,0.361753852443003,0.310800469452195,0.299117927594907,0.287318193984204,0.279415248170622,0.299783006549716,0.294590681031673,0.294726852321002,0.266526561430064,0.305223786714373,0.272369783877739,0.222924211075164,0.221419380007265,..
Malawi,MWI,"Population, total",SP.POP.TOTL,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482,21655286,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528,11874.4273684245,..
Malaysia,MYS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.69323613529471,5.88304152527669,6.08030867532827,6.34316955354466,6.71466646648273,7.01024161142768,7.10605067191351,7.58861945429411,7.83922878075814,7.03693732266971,7.52034773024468,7.48482299197254,7.40984230399317,7.85952532729463,8.18962008151058,8.09596053481984,7.78504411100645,7.35056919281223,7.72644571640815,7.63039929073035,7.46778698028461,7.5232628848407,7.98329915646393,8.03895132928611,8.32321620146515,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,35557673,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0191492983,12587.6126038651,13379.3513577224,..
Maldives,MDV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.22609114988706,1.93432298695457,2.30474322396576,1.94778256338304,2.45145365329299,2.23477542921851,2.66527747243119,2.70587618921409,2.84350179968468,2.82592778694997,2.92051930198009,3.06229494158009,3.72836837996164,4.05254080535906,5.30224821513622,3.7098800898742,3.91172728667202,3.50893653976657,2.93025349873916,3.10683553024106,2.40580899310521,3.25639247201417,3.4143856395462,3.41106552546227,3.56650922036609,..
Maldives,MDV,"Population, total",SP.POP.TOTL,282019,286767,291616,296491,301413,306429,313851,324479,336170,348275,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154,524106,525994,527799,..
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,304.652870194271,346.224554251022,378.191678628285,441.910358475095,495.006294680645,548.730382842725,586.985415515264,670.853394973479,767.19483895009,787.482564287398,797.151541135109,938.292902583696,872.506092465564,901.920957644831,947.915033288325,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,976.914116406452,1043.9533853528,1094.61949265799,..
Mali,MLI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0688623609235515,0.069953739700229,0.0710527707813689,0.0707058085740154,0.0697657965035285,0.0697854076555803,0.0811071283852147,0.0935206143407267,0.10451260181696,0.130044049644136,0.124608048140889,0.131495145833861,0.133938525684299,0.157002316488651,0.16153478747013,0.189920713265439,0.238623888160926,0.260490442366382,0.28284862119858,0.290188080208255,0.315153895424097,0.326094093296463,0.324748273279521,0.301946302024471,0.302799241541437,..
Mali,MLI,"Population, total",SP.POP.TOTL,11559290,11912158,12288050,12684955,13102409,13538647,13990139,14457775,14940782,15435539,15945198,16469049,16957033,17459615,18020267,18593022,19191289,19813011,20442030,21068405,21713836,22388630,23072640,23769127,24478595,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10348.4858902403,10357.7025891731,11251.2025296416,13593.9787155682,15212.1313438497,15831.344048672,16653.6036929688,19444.1741958382,22315.3104212988,21176.3218262672,21946.6069636029,23516.9691234302,22878.3130866521,25415.5566867731,27424.5765646694,25529.6813337717,26459.0770929988,30317.2443175543,33382.2677499267,32421.9179752262,31823.4363934505,38096.8360735119,35638.8869457406,40905.8059585057,43898.5781808597,..
Malta,MLT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.47313804356464,6.3478937887377,5.86965141210549,6.55699454566438,6.49665560174248,6.52471064843475,6.56142982620624,6.69594122795803,6.675232486278,6.10579498978125,6.25971030715933,6.20225431693044,6.48623425104993,5.60886043172242,5.4659835148484,3.76435099725361,3.00436738869759,3.33585952653145,3.23907890630974,3.32002413119751,3.14341694310268,3.14078934671427,3.3821427831742,3.23421022637843,3.17888641409729,..
Malta,MLT,"Population, total",SP.POP.TOTL,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,424810,433481,444220,454505,467106,483903,503912,515490,518150,531113,552747,568847,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.79114897645,2394.34501105178,2566.06708799222,2539.3307383954,2566.08291015814,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6315.31279603534,6455.66062185762,6793.24495895856,7726.33668877794,..
Marshall Islands,MHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.00197215319686033,0.0019560667409972,0.00194457948468644,0.00193652084664691,0.00193083740418219,0.00192655954995569,0.00192337282658871,0.00192178341500913,0.00192196809532962,0.0019223745170034,0.00192145107985551,0.00192652243435375,0.00194480639452343,0.00197312602355912,0.0020081934291911,0.00204918032786885,0.00209604057934562,0.00214919727481786,0.0022082367229767,0.00227236575999273,0.00234159134547839,0.00241738583895376,0.00249519674626344,0.00257552733922271,0.00266325769681474,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,50706,51123,51425,51639,51791,51906,51992,52035,52030,52019,52044,51907,51419,50681,49796,48800,47709,46529,45285,44007,42706,41367,40077,38827,37548,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,680.911061879778,651.817840199777,648.879643934862,732.017820812675,823.554457141893,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2135.78187606359,2110.12036938187,..
Mauritania,MRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.404906787641274,0.436955904970957,0.474576023632038,0.486430272736422,0.518255187780793,0.523398815743406,0.560912644425715,0.608071168380558,0.660578794943186,0.638554789115249,0.621327557199794,0.646623526076628,0.698114469220239,0.620006116243983,0.697074247358851,0.695166036764374,0.642260899312078,0.90462166912079,1.02255004685679,1.00413903504884,1.00766695557148,0.931619299689918,1.03090119301334,0.961166094335404,0.969475151347498,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,2613441,2678760,2738655,2802046,2868664,2939059,3013660,3093059,3183269,3284448,3390965,3502811,3619034,3734318,3848514,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637,5022441,5169395,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3981.98343249582,3908.55694927435,4073.06053055903,4858.26575549747,5460.60800184198,5354.02974260642,5784.22491883026,6677.34962448608,8140.50808595895,7426.88645617593,8113.17670740212,9324.24232310496,9421.52514098225,9877.13865958834,10490.3315563853,9630.5437837507,10095.1225574156,10986.7034093005,11818.7480619272,11568.2533399824,9135.84773751062,9177.71195973013,10246.5017455553,11269.9684462139,11990.7798944837,..
